,index,cidade_origem,sg_origem,cidade_destino,sg_destino,data,voos,Unnamed: 0,latitude,longitude
0,10054,GUARULHOS,SBGR,MADRID,LEMD,01/09/2019,1,14,40.416704700000004,-3.7035824999999996
1,10055,GUARULHOS,SBGR,MADRID,LEMD,01/10/2019,2,14,40.416704700000004,-3.7035824999999996
2,18710,RIO DE JANEIRO,SBGL,MADRID,LEMD,01/10/2019,1,14,40.416704700000004,-3.7035824999999996
3,20496,SALVADOR,SBSV,MADRID,LEMD,01/10/2019,1,14,40.416704700000004,-3.7035824999999996
4,10056,GUARULHOS,SBGR,MADRID,LEMD,02/09/2019,1,14,40.416704700000004,-3.7035824999999996
5,10057,GUARULHOS,SBGR,MADRID,LEMD,02/10/2019,2,14,40.416704700000004,-3.7035824999999996
6,18711,RIO DE JANEIRO,SBGL,MADRID,LEMD,02/10/2019,1,14,40.416704700000004,-3.7035824999999996
7,1079,BEIJING,ZBAA,MADRID,LEMD,02/10/2019,1,14,40.416704700000004,-3.7035824999999996
8,10058,GUARULHOS,SBGR,MADRID,LEMD,03/09/2019,1,14,40.416704700000004,-3.7035824999999996
9,20497,SALVADOR,SBSV,MADRID,LEMD,03/09/2019,1,14,40.416704700000004,-3.7035824999999996
10,10059,GUARULHOS,SBGR,MADRID,LEMD,03/10/2019,3,14,40.416704700000004,-3.7035824999999996
11,10060,GUARULHOS,SBGR,MADRID,LEMD,04/09/2019,1,14,40.416704700000004,-3.7035824999999996
12,18712,RIO DE JANEIRO,SBGL,MADRID,LEMD,04/10/2019,1,14,40.416704700000004,-3.7035824999999996
13,10061,GUARULHOS,SBGR,MADRID,LEMD,04/10/2019,2,14,40.416704700000004,-3.7035824999999996
14,10062,GUARULHOS,SBGR,MADRID,LEMD,05/09/2019,1,14,40.416704700000004,-3.7035824999999996
15,17353,RECIFE,SBRF,MADRID,LEMD,05/10/2019,1,14,40.416704700000004,-3.7035824999999996
16,10063,GUARULHOS,SBGR,MADRID,LEMD,05/10/2019,2,14,40.416704700000004,-3.7035824999999996
17,1080,BEIJING,ZBAA,MADRID,LEMD,05/10/2019,1,14,40.416704700000004,-3.7035824999999996
18,20498,SALVADOR,SBSV,MADRID,LEMD,05/10/2019,1,14,40.416704700000004,-3.7035824999999996
19,18713,RIO DE JANEIRO,SBGL,MADRID,LEMD,05/10/2019,1,14,40.416704700000004,-3.7035824999999996
20,225,AMSTERDAM,EHAM,MADRID,LEMD,05/10/2019,1,14,40.416704700000004,-3.7035824999999996
21,10064,GUARULHOS,SBGR,MADRID,LEMD,06/09/2019,1,14,40.416704700000004,-3.7035824999999996
22,18714,RIO DE JANEIRO,SBGL,MADRID,LEMD,06/10/2019,1,14,40.416704700000004,-3.7035824999999996
23,10065,GUARULHOS,SBGR,MADRID,LEMD,06/10/2019,3,14,40.416704700000004,-3.7035824999999996
24,10066,GUARULHOS,SBGR,MADRID,LEMD,07/09/2019,1,14,40.416704700000004,-3.7035824999999996
25,17354,RECIFE,SBRF,MADRID,LEMD,07/09/2019,1,14,40.416704700000004,-3.7035824999999996
26,10067,GUARULHOS,SBGR,MADRID,LEMD,07/10/2019,2,14,40.416704700000004,-3.7035824999999996
27,18715,RIO DE JANEIRO,SBGL,MADRID,LEMD,07/10/2019,1,14,40.416704700000004,-3.7035824999999996
28,10068,GUARULHOS,SBGR,MADRID,LEMD,08/10/2019,3,14,40.416704700000004,-3.7035824999999996
29,20499,SALVADOR,SBSV,MADRID,LEMD,08/10/2019,1,14,40.416704700000004,-3.7035824999999996
30,18716,RIO DE JANEIRO,SBGL,MADRID,LEMD,08/10/2019,1,14,40.416704700000004,-3.7035824999999996
31,10069,GUARULHOS,SBGR,MADRID,LEMD,09/10/2019,3,14,40.416704700000004,-3.7035824999999996
32,18717,RIO DE JANEIRO,SBGL,MADRID,LEMD,09/10/2019,1,14,40.416704700000004,-3.7035824999999996
33,1081,BEIJING,ZBAA,MADRID,LEMD,09/10/2019,1,14,40.416704700000004,-3.7035824999999996
34,20500,SALVADOR,SBSV,MADRID,LEMD,10/10/2019,1,14,40.416704700000004,-3.7035824999999996
35,8426,FRANKFURT,EDDF,MADRID,LEMD,10/10/2019,1,14,40.416704700000004,-3.7035824999999996
36,21078,SANTIAGO DO CHILE,SCEL,MADRID,LEMD,10/10/2019,1,14,40.416704700000004,-3.7035824999999996
37,10070,GUARULHOS,SBGR,MADRID,LEMD,10/10/2019,4,14,40.416704700000004,-3.7035824999999996
38,18718,RIO DE JANEIRO,SBGL,MADRID,LEMD,11/10/2019,1,14,40.416704700000004,-3.7035824999999996
39,21079,SANTIAGO DO CHILE,SCEL,MADRID,LEMD,11/10/2019,1,14,40.416704700000004,-3.7035824999999996
40,10071,GUARULHOS,SBGR,MADRID,LEMD,11/10/2019,3,14,40.416704700000004,-3.7035824999999996
41,8427,FRANKFURT,EDDF,MADRID,LEMD,11/10/2019,1,14,40.416704700000004,-3.7035824999999996
42,1082,BEIJING,ZBAA,MADRID,LEMD,12/10/2019,1,14,40.416704700000004,-3.7035824999999996
43,17355,RECIFE,SBRF,MADRID,LEMD,12/10/2019,1,14,40.416704700000004,-3.7035824999999996
44,10072,GUARULHOS,SBGR,MADRID,LEMD,12/10/2019,3,14,40.416704700000004,-3.7035824999999996
45,20501,SALVADOR,SBSV,MADRID,LEMD,12/10/2019,1,14,40.416704700000004,-3.7035824999999996
46,21080,SANTIAGO DO CHILE,SCEL,MADRID,LEMD,12/10/2019,1,14,40.416704700000004,-3.7035824999999996
47,18719,RIO DE JANEIRO,SBGL,MADRID,LEMD,12/10/2019,1,14,40.416704700000004,-3.7035824999999996
48,226,AMSTERDAM,EHAM,MADRID,LEMD,12/10/2019,1,14,40.416704700000004,-3.7035824999999996
49,8428,FRANKFURT,EDDF,MADRID,LEMD,12/10/2019,1,14,40.416704700000004,-3.7035824999999996
50,10073,GUARULHOS,SBGR,MADRID,LEMD,13/10/2019,4,14,40.416704700000004,-3.7035824999999996
51,18720,RIO DE JANEIRO,SBGL,MADRID,LEMD,13/10/2019,1,14,40.416704700000004,-3.7035824999999996
52,10074,GUARULHOS,SBGR,MADRID,LEMD,14/10/2019,3,14,40.416704700000004,-3.7035824999999996
53,18721,RIO DE JANEIRO,SBGL,MADRID,LEMD,14/10/2019,1,14,40.416704700000004,-3.7035824999999996
54,17356,RECIFE,SBRF,MADRID,LEMD,14/10/2019,1,14,40.416704700000004,-3.7035824999999996
55,18722,RIO DE JANEIRO,SBGL,MADRID,LEMD,15/10/2019,1,14,40.416704700000004,-3.7035824999999996
56,20502,SALVADOR,SBSV,MADRID,LEMD,15/10/2019,1,14,40.416704700000004,-3.7035824999999996
57,10075,GUARULHOS,SBGR,MADRID,LEMD,15/10/2019,3,14,40.416704700000004,-3.7035824999999996
58,10076,GUARULHOS,SBGR,MADRID,LEMD,16/10/2019,3,14,40.416704700000004,-3.7035824999999996
59,1083,BEIJING,ZBAA,MADRID,LEMD,16/10/2019,1,14,40.416704700000004,-3.7035824999999996
60,18723,RIO DE JANEIRO,SBGL,MADRID,LEMD,16/10/2019,1,14,40.416704700000004,-3.7035824999999996
61,20503,SALVADOR,SBSV,MADRID,LEMD,17/10/2019,1,14,40.416704700000004,-3.7035824999999996
62,10077,GUARULHOS,SBGR,MADRID,LEMD,17/10/2019,4,14,40.416704700000004,-3.7035824999999996
63,18724,RIO DE JANEIRO,SBGL,MADRID,LEMD,18/10/2019,1,14,40.416704700000004,-3.7035824999999996
64,10078,GUARULHOS,SBGR,MADRID,LEMD,18/10/2019,3,14,40.416704700000004,-3.7035824999999996
65,18725,RIO DE JANEIRO,SBGL,MADRID,LEMD,19/10/2019,1,14,40.416704700000004,-3.7035824999999996
66,17357,RECIFE,SBRF,MADRID,LEMD,19/10/2019,1,14,40.416704700000004,-3.7035824999999996
67,10079,GUARULHOS,SBGR,MADRID,LEMD,19/10/2019,3,14,40.416704700000004,-3.7035824999999996
68,20504,SALVADOR,SBSV,MADRID,LEMD,19/10/2019,1,14,40.416704700000004,-3.7035824999999996
69,227,AMSTERDAM,EHAM,MADRID,LEMD,19/10/2019,1,14,40.416704700000004,-3.7035824999999996
70,1084,BEIJING,ZBAA,MADRID,LEMD,19/10/2019,1,14,40.416704700000004,-3.7035824999999996
71,10080,GUARULHOS,SBGR,MADRID,LEMD,20/10/2019,4,14,40.416704700000004,-3.7035824999999996
72,18726,RIO DE JANEIRO,SBGL,MADRID,LEMD,20/10/2019,1,14,40.416704700000004,-3.7035824999999996
73,10081,GUARULHOS,SBGR,MADRID,LEMD,21/10/2019,3,14,40.416704700000004,-3.7035824999999996
74,18727,RIO DE JANEIRO,SBGL,MADRID,LEMD,21/10/2019,1,14,40.416704700000004,-3.7035824999999996
75,17358,RECIFE,SBRF,MADRID,LEMD,21/10/2019,1,14,40.416704700000004,-3.7035824999999996
76,20505,SALVADOR,SBSV,MADRID,LEMD,22/10/2019,1,14,40.416704700000004,-3.7035824999999996
77,10082,GUARULHOS,SBGR,MADRID,LEMD,22/10/2019,3,14,40.416704700000004,-3.7035824999999996
78,18728,RIO DE JANEIRO,SBGL,MADRID,LEMD,22/10/2019,1,14,40.416704700000004,-3.7035824999999996
79,18729,RIO DE JANEIRO,SBGL,MADRID,LEMD,23/10/2019,1,14,40.416704700000004,-3.7035824999999996
80,1085,BEIJING,ZBAA,MADRID,LEMD,23/10/2019,1,14,40.416704700000004,-3.7035824999999996
81,10083,GUARULHOS,SBGR,MADRID,LEMD,23/10/2019,3,14,40.416704700000004,-3.7035824999999996
82,10084,GUARULHOS,SBGR,MADRID,LEMD,24/10/2019,4,14,40.416704700000004,-3.7035824999999996
83,20506,SALVADOR,SBSV,MADRID,LEMD,24/10/2019,1,14,40.416704700000004,-3.7035824999999996
84,18730,RIO DE JANEIRO,SBGL,MADRID,LEMD,25/10/2019,1,14,40.416704700000004,-3.7035824999999996
85,10085,GUARULHOS,SBGR,MADRID,LEMD,25/10/2019,3,14,40.416704700000004,-3.7035824999999996
86,1086,BEIJING,ZBAA,MADRID,LEMD,26/10/2019,1,14,40.416704700000004,-3.7035824999999996
87,10086,GUARULHOS,SBGR,MADRID,LEMD,26/10/2019,3,14,40.416704700000004,-3.7035824999999996
88,18731,RIO DE JANEIRO,SBGL,MADRID,LEMD,26/10/2019,1,14,40.416704700000004,-3.7035824999999996
89,17359,RECIFE,SBRF,MADRID,LEMD,26/10/2019,1,14,40.416704700000004,-3.7035824999999996
90,20507,SALVADOR,SBSV,MADRID,LEMD,26/10/2019,1,14,40.416704700000004,-3.7035824999999996
91,10087,GUARULHOS,SBGR,MADRID,LEMD,27/10/2019,4,14,40.416704700000004,-3.7035824999999996
92,18732,RIO DE JANEIRO,SBGL,MADRID,LEMD,27/10/2019,2,14,40.416704700000004,-3.7035824999999996
93,18733,RIO DE JANEIRO,SBGL,MADRID,LEMD,28/10/2019,2,14,40.416704700000004,-3.7035824999999996
94,17360,RECIFE,SBRF,MADRID,LEMD,28/10/2019,1,14,40.416704700000004,-3.7035824999999996
95,10088,GUARULHOS,SBGR,MADRID,LEMD,28/10/2019,3,14,40.416704700000004,-3.7035824999999996
96,18734,RIO DE JANEIRO,SBGL,MADRID,LEMD,29/10/2019,1,14,40.416704700000004,-3.7035824999999996
97,20508,SALVADOR,SBSV,MADRID,LEMD,29/10/2019,1,14,40.416704700000004,-3.7035824999999996
98,10089,GUARULHOS,SBGR,MADRID,LEMD,29/10/2019,3,14,40.416704700000004,-3.7035824999999996
99,10090,GUARULHOS,SBGR,MADRID,LEMD,30/10/2019,3,14,40.416704700000004,-3.7035824999999996
100,1087,BEIJING,ZBAA,MADRID,LEMD,30/10/2019,1,14,40.416704700000004,-3.7035824999999996
101,18735,RIO DE JANEIRO,SBGL,MADRID,LEMD,30/10/2019,1,14,40.416704700000004,-3.7035824999999996
102,20509,SALVADOR,SBSV,MADRID,LEMD,31/10/2019,1,14,40.416704700000004,-3.7035824999999996
103,10091,GUARULHOS,SBGR,MADRID,LEMD,31/10/2019,4,14,40.416704700000004,-3.7035824999999996
104,13166,MADRID,LEMD,SALVADOR,SBSV,01/09/2019,1,22,13.800038199999998,-88.9140683
105,19902,RIO LARGO,SBMO,SALVADOR,SBSV,01/10/2019,2,22,13.800038199999998,-88.9140683
106,14373,MIAMI,KMIA,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
107,19067,RIO DE JANEIRO,SBGL,SALVADOR,SBSV,01/10/2019,7,22,13.800038199999998,-88.9140683
108,404,ARACAJU,SBAR,SALVADOR,SBSV,01/10/2019,2,22,13.800038199999998,-88.9140683
109,8016,FORTALEZA,SBFZ,SALVADOR,SBSV,01/10/2019,4,22,13.800038199999998,-88.9140683
110,12643,LISBOA,LPPT,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
111,2743,BRASÍLIA,SBBR,SALVADOR,SBSV,01/10/2019,6,22,13.800038199999998,-88.9140683
112,886,BARREIRAS,SNBR,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
113,19590,RIO DE JANEIRO,SBRJ,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
114,15683,PETROLINA,SBPL,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
115,6697,CONFINS,SBCF,SALVADOR,SBSV,01/10/2019,5,22,13.800038199999998,-88.9140683
116,24604,VITÓRIA,SBVT,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
117,11513,ILHA DO SAL,GVAC,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
118,3417,BUENOS AIRES,SAEZ,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
119,23387,SÃO PAULO,SBSP,SALVADOR,SBSV,01/10/2019,8,22,13.800038199999998,-88.9140683
120,10903,GUARULHOS,SBGR,SALVADOR,SBSV,01/10/2019,19,22,13.800038199999998,-88.9140683
121,11584,ILHÉUS,SBIL,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
122,16549,PORTO SEGURO,SBPS,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
123,5007,CAMPINAS,SBKP,SALVADOR,SBSV,01/10/2019,4,22,13.800038199999998,-88.9140683
124,8774,GOIÂNIA,SBGO,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
125,15310,PANAMA,MPTO,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
126,21530,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
127,17565,RECIFE,SBRF,SALVADOR,SBSV,01/10/2019,6,22,13.800038199999998,-88.9140683
128,1050,BAYEUX,SBJP,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
129,20702,SALVADOR,SBSV,SALVADOR,SBSV,01/10/2019,1,22,13.800038199999998,-88.9140683
130,5008,CAMPINAS,SBKP,SALVADOR,SBSV,01/11/2019,1,22,13.800038199999998,-88.9140683
131,21531,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,02/10/2019,1,22,13.800038199999998,-88.9140683
132,16550,PORTO SEGURO,SBPS,SALVADOR,SBSV,02/10/2019,2,22,13.800038199999998,-88.9140683
133,6698,CONFINS,SBCF,SALVADOR,SBSV,02/10/2019,5,22,13.800038199999998,-88.9140683
134,19591,RIO DE JANEIRO,SBRJ,SALVADOR,SBSV,02/10/2019,1,22,13.800038199999998,-88.9140683
135,8017,FORTALEZA,SBFZ,SALVADOR,SBSV,02/10/2019,6,22,13.800038199999998,-88.9140683
136,19903,RIO LARGO,SBMO,SALVADOR,SBSV,02/10/2019,1,22,13.800038199999998,-88.9140683
137,405,ARACAJU,SBAR,SALVADOR,SBSV,02/10/2019,2,22,13.800038199999998,-88.9140683
138,24605,VITÓRIA,SBVT,SALVADOR,SBSV,02/10/2019,1,22,13.800038199999998,-88.9140683
139,15684,PETROLINA,SBPL,SALVADOR,SBSV,02/10/2019,1,22,13.800038199999998,-88.9140683
140,12644,LISBOA,LPPT,SALVADOR,SBSV,02/10/2019,1,22,13.800038199999998,-88.9140683
141,11514,ILHA DO SAL,GVAC,SALVADOR,SBSV,02/10/2019,1,22,13.800038199999998,-88.9140683
142,23388,SÃO PAULO,SBSP,SALVADOR,SBSV,02/10/2019,9,22,13.800038199999998,-88.9140683
143,11585,ILHÉUS,SBIL,SALVADOR,SBSV,02/10/2019,1,22,13.800038199999998,-88.9140683
144,5009,CAMPINAS,SBKP,SALVADOR,SBSV,02/10/2019,4,22,13.800038199999998,-88.9140683
145,17566,RECIFE,SBRF,SALVADOR,SBSV,02/10/2019,6,22,13.800038199999998,-88.9140683
146,1051,BAYEUX,SBJP,SALVADOR,SBSV,02/10/2019,1,22,13.800038199999998,-88.9140683
147,887,BARREIRAS,SNBR,SALVADOR,SBSV,02/10/2019,1,22,13.800038199999998,-88.9140683
148,2744,BRASÍLIA,SBBR,SALVADOR,SBSV,02/10/2019,6,22,13.800038199999998,-88.9140683
149,19068,RIO DE JANEIRO,SBGL,SALVADOR,SBSV,02/10/2019,7,22,13.800038199999998,-88.9140683
150,10904,GUARULHOS,SBGR,SALVADOR,SBSV,02/10/2019,19,22,13.800038199999998,-88.9140683
151,10905,GUARULHOS,SBGR,SALVADOR,SBSV,03/10/2019,21,22,13.800038199999998,-88.9140683
152,17567,RECIFE,SBRF,SALVADOR,SBSV,03/10/2019,7,22,13.800038199999998,-88.9140683
153,11586,ILHÉUS,SBIL,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
154,3418,BUENOS AIRES,SAEZ,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
155,19592,RIO DE JANEIRO,SBRJ,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
156,2745,BRASÍLIA,SBBR,SALVADOR,SBSV,03/10/2019,6,22,13.800038199999998,-88.9140683
157,19069,RIO DE JANEIRO,SBGL,SALVADOR,SBSV,03/10/2019,7,22,13.800038199999998,-88.9140683
158,19904,RIO LARGO,SBMO,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
159,13167,MADRID,LEMD,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
160,12645,LISBOA,LPPT,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
161,21532,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
162,406,ARACAJU,SBAR,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
163,6699,CONFINS,SBCF,SALVADOR,SBSV,03/10/2019,5,22,13.800038199999998,-88.9140683
164,888,BARREIRAS,SNBR,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
165,24606,VITÓRIA,SBVT,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
166,1052,BAYEUX,SBJP,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
167,15685,PETROLINA,SBPL,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
168,16551,PORTO SEGURO,SBPS,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
169,5010,CAMPINAS,SBKP,SALVADOR,SBSV,03/10/2019,4,22,13.800038199999998,-88.9140683
170,8775,GOIÂNIA,SBGO,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
171,23389,SÃO PAULO,SBSP,SALVADOR,SBSV,03/10/2019,9,22,13.800038199999998,-88.9140683
172,8018,FORTALEZA,SBFZ,SALVADOR,SBSV,03/10/2019,5,22,13.800038199999998,-88.9140683
173,12151,LENÇÓIS,SBLE,SALVADOR,SBSV,03/10/2019,1,22,13.800038199999998,-88.9140683
174,11587,ILHÉUS,SBIL,SALVADOR,SBSV,04/10/2019,1,22,13.800038199999998,-88.9140683
175,5011,CAMPINAS,SBKP,SALVADOR,SBSV,04/10/2019,4,22,13.800038199999998,-88.9140683
176,3419,BUENOS AIRES,SAEZ,SALVADOR,SBSV,04/10/2019,1,22,13.800038199999998,-88.9140683
177,15686,PETROLINA,SBPL,SALVADOR,SBSV,04/10/2019,1,22,13.800038199999998,-88.9140683
178,407,ARACAJU,SBAR,SALVADOR,SBSV,04/10/2019,1,22,13.800038199999998,-88.9140683
179,17568,RECIFE,SBRF,SALVADOR,SBSV,04/10/2019,6,22,13.800038199999998,-88.9140683
180,23390,SÃO PAULO,SBSP,SALVADOR,SBSV,04/10/2019,9,22,13.800038199999998,-88.9140683
181,12646,LISBOA,LPPT,SALVADOR,SBSV,04/10/2019,1,22,13.800038199999998,-88.9140683
182,24607,VITÓRIA,SBVT,SALVADOR,SBSV,04/10/2019,1,22,13.800038199999998,-88.9140683
183,15311,PANAMA,MPTO,SALVADOR,SBSV,04/10/2019,1,22,13.800038199999998,-88.9140683
184,19593,RIO DE JANEIRO,SBRJ,SALVADOR,SBSV,04/10/2019,1,22,13.800038199999998,-88.9140683
185,19905,RIO LARGO,SBMO,SALVADOR,SBSV,04/10/2019,1,22,13.800038199999998,-88.9140683
186,8019,FORTALEZA,SBFZ,SALVADOR,SBSV,04/10/2019,7,22,13.800038199999998,-88.9140683
187,6700,CONFINS,SBCF,SALVADOR,SBSV,04/10/2019,5,22,13.800038199999998,-88.9140683
188,1053,BAYEUX,SBJP,SALVADOR,SBSV,04/10/2019,1,22,13.800038199999998,-88.9140683
189,16552,PORTO SEGURO,SBPS,SALVADOR,SBSV,04/10/2019,2,22,13.800038199999998,-88.9140683
190,889,BARREIRAS,SNBR,SALVADOR,SBSV,04/10/2019,1,22,13.800038199999998,-88.9140683
191,19070,RIO DE JANEIRO,SBGL,SALVADOR,SBSV,04/10/2019,9,22,13.800038199999998,-88.9140683
192,2746,BRASÍLIA,SBBR,SALVADOR,SBSV,04/10/2019,5,22,13.800038199999998,-88.9140683
193,10906,GUARULHOS,SBGR,SALVADOR,SBSV,04/10/2019,20,22,13.800038199999998,-88.9140683
194,21533,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,04/10/2019,1,22,13.800038199999998,-88.9140683
195,16553,PORTO SEGURO,SBPS,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
196,5012,CAMPINAS,SBKP,SALVADOR,SBSV,05/10/2019,3,22,13.800038199999998,-88.9140683
197,12647,LISBOA,LPPT,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
198,15687,PETROLINA,SBPL,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
199,17569,RECIFE,SBRF,SALVADOR,SBSV,05/10/2019,4,22,13.800038199999998,-88.9140683
200,6701,CONFINS,SBCF,SALVADOR,SBSV,05/10/2019,4,22,13.800038199999998,-88.9140683
201,7056,CORDOBA,SACO,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
202,19906,RIO LARGO,SBMO,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
203,890,BARREIRAS,SNBR,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
204,24608,VITÓRIA,SBVT,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
205,10907,GUARULHOS,SBGR,SALVADOR,SBSV,05/10/2019,16,22,13.800038199999998,-88.9140683
206,19594,RIO DE JANEIRO,SBRJ,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
207,8020,FORTALEZA,SBFZ,SALVADOR,SBSV,05/10/2019,5,22,13.800038199999998,-88.9140683
208,1054,BAYEUX,SBJP,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
209,23391,SÃO PAULO,SBSP,SALVADOR,SBSV,05/10/2019,8,22,13.800038199999998,-88.9140683
210,11515,ILHA DO SAL,GVAC,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
211,2747,BRASÍLIA,SBBR,SALVADOR,SBSV,05/10/2019,5,22,13.800038199999998,-88.9140683
212,8776,GOIÂNIA,SBGO,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
213,13168,MADRID,LEMD,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
214,3420,BUENOS AIRES,SAEZ,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
215,11588,ILHÉUS,SBIL,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
216,408,ARACAJU,SBAR,SALVADOR,SBSV,05/10/2019,1,22,13.800038199999998,-88.9140683
217,19071,RIO DE JANEIRO,SBGL,SALVADOR,SBSV,05/10/2019,6,22,13.800038199999998,-88.9140683
218,23392,SÃO PAULO,SBSP,SALVADOR,SBSV,06/10/2019,7,22,13.800038199999998,-88.9140683
219,5013,CAMPINAS,SBKP,SALVADOR,SBSV,06/10/2019,3,22,13.800038199999998,-88.9140683
220,8777,GOIÂNIA,SBGO,SALVADOR,SBSV,06/10/2019,1,22,13.800038199999998,-88.9140683
221,21534,SÃO GONÇALO DO AMARANTE,SBSG,SALVADOR,SBSV,06/10/2019,1,22,13.800038199999998,-88.9140683
222,15688,PETROLINA,SBPL,SALVADOR,SBSV,06/10/2019,1,22,13.800038199999998,-88.9140683
223,24609,VITÓRIA,SBVT,SALVADOR,SBSV,06/10/2019,1,22,13.800038199999998,-88.9140683
224,12648,LISBOA,LPPT,SALVADOR,SBSV,06/10/2019,1,22,13.800038199999998,-88.9140683
225,1055,BAYEUX,SBJP,SALVADOR,SBSV,06/10/2019,1,22,13.800038199999998,-88.9140683
226,891,BARREIRAS,SNBR,SALVADOR,SBSV,06/10/2019,1,22,13.800038199999998,-88.9140683
227,11589,ILHÉUS,SBIL,SALVADOR,SBSV,06/10/2019,1,22,13.800038199999998,-88.9140683
228,14374,MIAMI,KMIA,SALVADOR,SBSV,06/10/2019,1,22,13.800038199999998,-88.9140683
229,10908,GUARULHOS,SBGR,SALVADOR,SBSV,06/10/2019,19,22,13.800038199999998,-88.9140683
230,17570,RECIFE,SBRF,SALVADOR,SBSV,06/10/2019,5,22,13.800038199999998,-88.9140683
231,19595,RIO DE JANEIRO,SBRJ,SALVADOR,SBSV,06/10/2019,1,22,13.800038199999998,-88.9140683
232,2748,BRASÍLIA,SBBR,SALVADOR,SBSV,06/10/2019,4,22,13.800038199999998,-88.9140683
233,19072,RIO DE JANEIRO,SBGL,SALVADOR,SBSV,06/10/2019,7,22,13.800038199999998,-88.9140683
234,6702,CONFINS,SBCF,SALVADOR,SBSV,06/10/2019,6,22,13.800038199999998,-88.9140683
235,3421,BUENOS AIRES,SAEZ,SALVADOR,SBSV,06/10/2019,2,22,13.800038199999998,-88.9140683
236,8021,FORTALEZA,SBFZ,SALVADOR,SBSV,06/10/2019,6,22,13.800038199999998,-88.9140683
237,12152,LENÇÓIS,SBLE,SALVADOR,SBSV,06/10/2019,1,22,13.800038199999998,-88.9140683
238,16554,PORTO SEGURO,SBPS,SALVADOR,SBSV,06/10/2019,1,22,13.800038199999998,-88.9140683
239,5014,CAMPINAS,SBKP,SALVADOR,SBSV,07/10/2019,2,22,13.800038199999998,-88.9140683
240,8022,FORTALEZA,SBFZ,SALVADOR,SBSV,07/10/2019,7,22,13.800038199999998,-88.9140683
241,10909,GUARULHOS,SBGR,SALVADOR,SBSV,07/10/2019,22,22,13.800038199999998,-88.9140683
242,19073,RIO DE JANEIRO,SBGL,SALVADOR,SBSV,07/10/2019,7,22,13.800038199999998,-88.9140683
243,2749,BRASÍLIA,SBBR,SALVADOR,SBSV,07/10/2019,5,22,13.800038199999998,-88.9140683
